filename,width,height,class,xmin,ymin,xmax,ymax
img-66_jpg.rf.356b50eb43676369ecee335108c3709f.jpg,720,720,pothole,136,46,206,118
img-66_jpg.rf.356b50eb43676369ecee335108c3709f.jpg,720,720,pothole,286,159,319,184
img-176_jpg.rf.36e2a3416c78152aeb6ea6f1a20e2ea9.jpg,720,720,pothole,256,282,453,400
img-176_jpg.rf.36e2a3416c78152aeb6ea6f1a20e2ea9.jpg,720,720,pothole,62,266,172,336
img-248_jpg.rf.372df8d99477b8990af9995308c81215.jpg,720,720,pothole,124,246,474,420
img-248_jpg.rf.372df8d99477b8990af9995308c81215.jpg,720,720,pothole,580,49,719,105
img-248_jpg.rf.372df8d99477b8990af9995308c81215.jpg,720,720,pothole,211,43,332,82
img-429_jpg.rf.388ca2fa7461b636f9a349bee8fcafbc.jpg,533,300,pothole,51,67,485,188
img-429_jpg.rf.388ca2fa7461b636f9a349bee8fcafbc.jpg,533,300,pothole,40,219,210,287
img-230_jpg.rf.39bac5bc33e3e0f64de17664289ec867.jpg,720,720,pothole,250,319,474,440
img-230_jpg.rf.39bac5bc33e3e0f64de17664289ec867.jpg,720,720,pothole,421,130,507,163
img-230_jpg.rf.39bac5bc33e3e0f64de17664289ec867.jpg,720,720,pothole,200,119,271,143
img-19_jpg.rf.399478ab1a20c3fcb63dc9e3d5c425f5.jpg,720,720,pothole,269,226,416,338
img-19_jpg.rf.399478ab1a20c3fcb63dc9e3d5c425f5.jpg,720,720,pothole,161,394,296,485
img-406_jpg.rf.39cc95c25d12800f852e45989ec1803e.jpg,454,300,pothole,73,41,453,281
img-376_jpg.rf.39c24ad78c32a6c855e8bbe60ad04d1f.jpg,530,300,pothole,157,163,234,184
img-376_jpg.rf.39c24ad78c32a6c855e8bbe60ad04d1f.jpg,530,300,pothole,318,185,385,210
img-633_jpg.rf.3a6adcebf0215036565a568ea9d8a870.jpg,399,300,pothole,56,73,366,183
img-289_jpg.rf.39d1543a1cab281dc5febdc1a16c9a4b.jpg,300,442,pothole,90,274,197,390
img-81_jpg.rf.3cde6b9acba84f64ef59722240cb6fd6.jpg,720,720,pothole,234,326,525,463
img-81_jpg.rf.3cde6b9acba84f64ef59722240cb6fd6.jpg,720,720,pothole,236,242,377,324
img-318_jpg.rf.3cdda5b6cffa77075c11b9bdfd8cf26f.jpg,489,300,pothole,126,194,411,284
img-445_jpg.rf.3ce61abb7f716b154c85baf505ebf533.jpg,401,300,pothole,72,107,351,228
img-445_jpg.rf.3ce61abb7f716b154c85baf505ebf533.jpg,401,300,pothole,130,25,192,39
img-85_jpg.rf.3d157a70f444d84a006039b9114b726b.jpg,720,720,pothole,230,288,382,380
img-85_jpg.rf.3d157a70f444d84a006039b9114b726b.jpg,720,720,pothole,440,291,509,356
img-645_jpg.rf.3bc2572b38ae76168880ecd94fc970c5.jpg,451,300,pothole,170,226,383,288
img-260_jpg.rf.3acd135908f14f0e9f68192fa13ea465.jpg,720,720,pothole,196,271,448,377
img-448_jpg.rf.3cd8bfd600d889108a52dedda6f617cc.jpg,435,300,pothole,13,153,340,284
img-448_jpg.rf.3cd8bfd600d889108a52dedda6f617cc.jpg,435,300,pothole,282,219,434,299
img-448_jpg.rf.3cd8bfd600d889108a52dedda6f617cc.jpg,435,300,pothole,382,137,415,155
img-553_jpg.rf.3d751837334ee73ff7a2450529875ff1.jpg,455,300,pothole,219,92,251,102
img-553_jpg.rf.3d751837334ee73ff7a2450529875ff1.jpg,455,300,pothole,64,129,252,230
img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,21,58,86,82
img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,119,7,178,33
img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,331,3,378,22
img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,57,98,145,141
img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,125,79,167,99
img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,194,119,388,171
img-385_jpg.rf.3e1cef7e8251f4c7a1abbafd5ec599bc.jpg,457,300,pothole,32,72,440,277
img-420_jpg.rf.3e311b9bdc9b3932e270f5402d4e4529.jpg,450,300,pothole,67,105,351,214
img-296_jpg.rf.3e33f2944f9d71c053850d09577d220d.jpg,544,300,pothole,14,18,509,299
img-262_jpg.rf.3db190e680343ed338296042b9f5e3a4.jpg,720,720,pothole,275,262,376,348
img-433_jpg.rf.3e3f8c9689f1e9f3068c86c1c0295c8f.jpg,400,300,pothole,137,84,275,198
img-433_jpg.rf.3e3f8c9689f1e9f3068c86c1c0295c8f.jpg,400,300,pothole,57,6,170,90
img-357_jpg.rf.3fa531a04a46be8fbe22849b9bceead6.jpg,453,300,pothole,99,125,349,212
img-637_jpg.rf.423e2e41b34b195a5c91a86f3fcad9e1.jpg,464,300,pothole,142,56,190,67
img-637_jpg.rf.423e2e41b34b195a5c91a86f3fcad9e1.jpg,464,300,pothole,99,231,156,254
img-192_jpg.rf.41da280cd625ff7e2b15dde2afb0c11a.jpg,720,720,pothole,275,293,414,396
img-327_jpg.rf.42714a663bc342d0dc175ebab152356d.jpg,600,300,pothole,20,117,137,157
img-327_jpg.rf.42714a663bc342d0dc175ebab152356d.jpg,600,300,pothole,128,53,465,232
img-97_jpg.rf.4289b6d75214d9d3dcbf17f94867a0f0.jpg,720,720,pothole,244,262,476,347
img-97_jpg.rf.4289b6d75214d9d3dcbf17f94867a0f0.jpg,720,720,pothole,187,165,311,183
img-97_jpg.rf.4289b6d75214d9d3dcbf17f94867a0f0.jpg,720,720,pothole,150,86,236,126
img-628_jpg.rf.42b86eabd12459c1fcdde71b964b4513.jpg,447,300,pothole,113,58,329,219
img-183_jpg.rf.4358b5ae9b05895a41d00d84a0e17ec7.jpg,720,720,pothole,174,223,488,465
img-149_jpg.rf.44eff0efcbd1ccfa08da8768642f71c9.jpg,720,720,pothole,194,232,505,350
img-12_jpg.rf.473a95f653f8c7227e4bc5c73f8ed19b.jpg,720,720,pothole,277,372,534,638
img-358_jpg.rf.443b2ea93c68765f0fe6722fa937cd6c.jpg,400,300,pothole,3,136,89,186
img-358_jpg.rf.443b2ea93c68765f0fe6722fa937cd6c.jpg,400,300,pothole,96,123,342,219
img-170_jpg.rf.448c70ae76619d82c629389410701f9c.jpg,720,720,pothole,329,242,428,290
img-170_jpg.rf.448c70ae76619d82c629389410701f9c.jpg,720,720,pothole,229,494,376,588
img-182_jpg.rf.4a3748ca6898a245a5474d963734c12f.jpg,720,720,pothole,284,286,442,441
img-182_jpg.rf.4a3748ca6898a245a5474d963734c12f.jpg,720,720,pothole,0,215,98,310
img-182_jpg.rf.4a3748ca6898a245a5474d963734c12f.jpg,720,720,pothole,416,646,550,719
img-627_jpg.rf.4a7f140a3fdb2b92c552c1fe3361b5a4.jpg,600,300,pothole,84,197,213,251
img-627_jpg.rf.4a7f140a3fdb2b92c552c1fe3361b5a4.jpg,600,300,pothole,382,230,481,261
img-211_jpg.rf.4aa6ae6b2af90b1fff1b5075a215641d.jpg,720,720,pothole,233,261,531,437
img-273_jpg.rf.473d6e156e61ed75a57253643ab0328f.jpg,720,720,pothole,293,325,445,389
img-273_jpg.rf.473d6e156e61ed75a57253643ab0328f.jpg,720,720,pothole,160,577,719,719
img-647_jpg.rf.47741041990f3eb84cbc316d5d91642d.jpg,533,300,pothole,188,82,385,264
img-257_jpg.rf.48ba1caa7a209835d7b6d35a797b7088.jpg,720,720,pothole,260,309,414,504
img-257_jpg.rf.48ba1caa7a209835d7b6d35a797b7088.jpg,720,720,pothole,424,107,485,142
img-563_jpg.rf.49bd84d4290d0c5e02175c91364b6b3e.jpg,533,300,pothole,203,211,259,251
img-563_jpg.rf.49bd84d4290d0c5e02175c91364b6b3e.jpg,533,300,pothole,311,37,384,70
img-21_jpg.rf.4ae2f55eff42580278ecf92ee177fdd1.jpg,720,720,pothole,243,261,503,533
img-21_jpg.rf.4ae2f55eff42580278ecf92ee177fdd1.jpg,720,720,pothole,0,594,156,718
img-356_jpg.rf.4b2038d60de2fe914265bcb23cf05f89.jpg,533,300,pothole,84,215,225,286
img-517_jpg.rf.4d6d0c5487798a48b5f6008f90a5b768.jpg,533,300,pothole,298,136,400,172
img-517_jpg.rf.4d6d0c5487798a48b5f6008f90a5b768.jpg,533,300,pothole,134,190,486,271
img-616_jpg.rf.4d03aeb93b953e520bcaf53615ff9651.jpg,451,300,pothole,147,160,168,171
img-616_jpg.rf.4d03aeb93b953e520bcaf53615ff9651.jpg,451,300,pothole,92,154,339,239
img-616_jpg.rf.4d03aeb93b953e520bcaf53615ff9651.jpg,451,300,pothole,303,120,365,141
img-616_jpg.rf.4d03aeb93b953e520bcaf53615ff9651.jpg,451,300,pothole,261,110,284,118
img-616_jpg.rf.4d03aeb93b953e520bcaf53615ff9651.jpg,451,300,pothole,419,192,450,215
img-227_jpg.rf.4e7fd2692cefbe4e52f4198d7f8e89ff.jpg,720,720,pothole,204,204,471,332
img-227_jpg.rf.4e7fd2692cefbe4e52f4198d7f8e89ff.jpg,720,720,pothole,25,538,719,719
img-512_jpg.rf.4f5fad0146d35d6f920f53e3c42aff2b.jpg,400,300,pothole,92,89,181,129
img-512_jpg.rf.4f5fad0146d35d6f920f53e3c42aff2b.jpg,400,300,pothole,302,93,336,104
img-512_jpg.rf.4f5fad0146d35d6f920f53e3c42aff2b.jpg,400,300,pothole,277,79,317,92
img-512_jpg.rf.4f5fad0146d35d6f920f53e3c42aff2b.jpg,400,300,pothole,145,152,326,241
img-512_jpg.rf.4f5fad0146d35d6f920f53e3c42aff2b.jpg,400,300,pothole,221,244,351,299
img-220_jpg.rf.4ffdf8738ac89d5fccf5d1e08c169af8.jpg,720,720,pothole,192,248,462,422
img-220_jpg.rf.4ffdf8738ac89d5fccf5d1e08c169af8.jpg,720,720,pothole,434,627,601,703
img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,70,165,158,200
img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,177,194,246,229
img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,125,238,184,285
img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,290,281,338,299
img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,59,142,93,159
img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,19,135,56,150
img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,127,126,183,142
img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,91,128,124,139
img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,92,116,111,125
img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,304,146,342,156
img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,397,148,426,170
img-424_jpg.rf.5178a699e9c56cf7ba61ede4751b6696.jpg,533,300,pothole,48,92,467,244
img-209_jpg.rf.50a35176830c86029ddfb4d3af626c08.jpg,720,720,pothole,296,205,506,398
img-246_jpg.rf.5093ecb9a803a42964980674d3f5d2be.jpg,720,720,pothole,187,272,436,413
img-246_jpg.rf.5093ecb9a803a42964980674d3f5d2be.jpg,720,720,pothole,297,140,457,256
img-247_jpg.rf.506670aed39eb7dd2d892350788582fb.jpg,720,720,pothole,260,274,448,396
img-301_jpg.rf.51e9d06820d0d552e497d66f5981e7a1.jpg,534,300,pothole,244,176,392,247
img-301_jpg.rf.51e9d06820d0d552e497d66f5981e7a1.jpg,534,300,pothole,421,123,533,169
img-301_jpg.rf.51e9d06820d0d552e497d66f5981e7a1.jpg,534,300,pothole,490,282,533,299
img-301_jpg.rf.51e9d06820d0d552e497d66f5981e7a1.jpg,534,300,pothole,440,197,481,217
img-301_jpg.rf.51e9d06820d0d552e497d66f5981e7a1.jpg,534,300,pothole,478,187,532,201
img-151_jpg.rf.52e5bb5d308649772ceef0bfcde24f96.jpg,720,720,pothole,268,268,482,408
img-632_jpg.rf.53a3e09948261d887eeda01c232773be.jpg,450,300,pothole,40,226,131,255
img-379_jpg.rf.53d08ef1089264ceb2229544ec31f988.jpg,425,300,pothole,127,165,288,219
img-623_jpg.rf.53d9491f77118c981d2204bc45323cf8.jpg,534,300,pothole,93,50,413,266
img-384_jpg.rf.52f9bf925832084c3778e4d0de4dfb56.jpg,402,300,pothole,145,100,359,258
img-384_jpg.rf.52f9bf925832084c3778e4d0de4dfb56.jpg,402,300,pothole,33,53,150,117
img-280_jpg.rf.53dd1da4cff0af87558cff72138794e9.jpg,720,720,pothole,242,279,448,437
img-619_jpg.rf.5456a9e84bd2369e8f206f5c19410127.jpg,472,300,pothole,158,106,347,188
img-305_jpg.rf.564405f2ae91fe75f3f54639e295f1e2.jpg,574,300,pothole,235,137,287,172
img-305_jpg.rf.564405f2ae91fe75f3f54639e295f1e2.jpg,574,300,pothole,377,188,483,249
img-564_jpg.rf.5698b398c84abd43b6fa425dd1613e78.jpg,400,300,pothole,162,204,244,242
img-564_jpg.rf.5698b398c84abd43b6fa425dd1613e78.jpg,400,300,pothole,3,173,108,211
img-564_jpg.rf.5698b398c84abd43b6fa425dd1613e78.jpg,400,300,pothole,201,157,303,179
img-564_jpg.rf.5698b398c84abd43b6fa425dd1613e78.jpg,400,300,pothole,313,188,359,205
img-564_jpg.rf.5698b398c84abd43b6fa425dd1613e78.jpg,400,300,pothole,136,123,189,135
img-284_jpg.rf.56a1dfdd07c542ee7af63580db90c1fb.jpg,720,720,pothole,255,257,455,424
img-284_jpg.rf.56a1dfdd07c542ee7af63580db90c1fb.jpg,720,720,pothole,159,277,244,451
img-117_jpg.rf.56a7e3b29e60b28e25b3f4a3c7817605.jpg,720,720,pothole,279,269,403,516
img-117_jpg.rf.56a7e3b29e60b28e25b3f4a3c7817605.jpg,720,720,pothole,270,48,378,86
img-572_jpg.rf.574ecb002f88fd6cff3bfe8801094ef4.jpg,533,300,pothole,192,152,290,174
img-572_jpg.rf.574ecb002f88fd6cff3bfe8801094ef4.jpg,533,300,pothole,286,153,314,168
img-572_jpg.rf.574ecb002f88fd6cff3bfe8801094ef4.jpg,533,300,pothole,27,124,61,134
img-30_jpg.rf.57889ecb807059b4adc0032995228d2a.jpg,720,720,pothole,265,251,455,482
img-30_jpg.rf.57889ecb807059b4adc0032995228d2a.jpg,720,720,pothole,0,178,43,239
img-30_jpg.rf.57889ecb807059b4adc0032995228d2a.jpg,720,720,pothole,232,111,280,156
img-524_jpg.rf.57fb2d4f1029263048a398c620968aad.jpg,533,300,pothole,276,217,438,271
img-524_jpg.rf.57fb2d4f1029263048a398c620968aad.jpg,533,300,pothole,296,165,384,181
img-524_jpg.rf.57fb2d4f1029263048a398c620968aad.jpg,533,300,pothole,353,152,452,179
img-524_jpg.rf.57fb2d4f1029263048a398c620968aad.jpg,533,300,pothole,222,131,288,154
img-524_jpg.rf.57fb2d4f1029263048a398c620968aad.jpg,533,300,pothole,0,208,194,252
img-480_jpg.rf.5878d6196e07fb3c99a93ed5dfe3f272.jpg,450,300,pothole,148,130,305,230
img-480_jpg.rf.5878d6196e07fb3c99a93ed5dfe3f272.jpg,450,300,pothole,233,236,315,299
img-480_jpg.rf.5878d6196e07fb3c99a93ed5dfe3f272.jpg,450,300,pothole,155,112,213,128
img-278_jpg.rf.59aabb4c0e30640a912b669ebad9cd8d.jpg,720,720,pothole,406,139,497,250
img-278_jpg.rf.59aabb4c0e30640a912b669ebad9cd8d.jpg,720,720,pothole,209,386,300,506
img-275_jpg.rf.59c68c48a12960c7ea86163d39f0ea4d.jpg,720,720,pothole,234,278,547,445
img-661_jpg.rf.59e9415bda27ef166e9e0fa652a14b22.jpg,533,300,pothole,112,124,530,299
img-213_jpg.rf.5a46fcca214ab83b01c26743a9dc3e72.jpg,720,720,pothole,243,237,471,439
img-582_jpg.rf.5a67b2d4a4085a2d227651c26648dd80.jpg,481,300,pothole,28,23,421,275
img-585_jpg.rf.5affd0b2859d074e9e52f8540e31ce8d.jpg,450,300,pothole,121,90,295,135
img-585_jpg.rf.5affd0b2859d074e9e52f8540e31ce8d.jpg,450,300,pothole,43,95,102,112
img-585_jpg.rf.5affd0b2859d074e9e52f8540e31ce8d.jpg,450,300,pothole,79,22,217,74
img-585_jpg.rf.5affd0b2859d074e9e52f8540e31ce8d.jpg,450,300,pothole,187,7,262,20
img-585_jpg.rf.5affd0b2859d074e9e52f8540e31ce8d.jpg,450,300,pothole,0,197,382,299
img-59_jpg.rf.5b0be5064b3641271cd16f2fc35f840f.jpg,720,720,pothole,217,236,521,410
img-59_jpg.rf.5b0be5064b3641271cd16f2fc35f840f.jpg,720,720,pothole,248,455,425,566
img-509_jpg.rf.5bcf3d06847c789c6ffddd4d68666c6e.jpg,533,300,pothole,228,184,332,299
img-509_jpg.rf.5bcf3d06847c789c6ffddd4d68666c6e.jpg,533,300,pothole,332,158,450,234
img-509_jpg.rf.5bcf3d06847c789c6ffddd4d68666c6e.jpg,533,300,pothole,481,225,519,253
img-509_jpg.rf.5bcf3d06847c789c6ffddd4d68666c6e.jpg,533,300,pothole,302,89,370,118
img-509_jpg.rf.5bcf3d06847c789c6ffddd4d68666c6e.jpg,533,300,pothole,233,82,285,103
img-509_jpg.rf.5bcf3d06847c789c6ffddd4d68666c6e.jpg,533,300,pothole,188,102,334,162
img-509_jpg.rf.5bcf3d06847c789c6ffddd4d68666c6e.jpg,533,300,pothole,319,131,355,148
img-509_jpg.rf.5bcf3d06847c789c6ffddd4d68666c6e.jpg,533,300,pothole,288,142,315,155
img-509_jpg.rf.5bcf3d06847c789c6ffddd4d68666c6e.jpg,533,300,pothole,36,114,202,253
img-654_jpg.rf.5b1781ad998ed69777161157b3edebff.jpg,450,300,pothole,237,178,380,220
img-654_jpg.rf.5b1781ad998ed69777161157b3edebff.jpg,450,300,pothole,269,168,289,176
img-654_jpg.rf.5b1781ad998ed69777161157b3edebff.jpg,450,300,pothole,42,42,79,51
img-409_jpg.rf.5cdc33b00522ed3ddf0e43a2f1720c83.jpg,455,300,pothole,11,185,106,238
img-409_jpg.rf.5cdc33b00522ed3ddf0e43a2f1720c83.jpg,455,300,pothole,169,63,412,144
img-409_jpg.rf.5cdc33b00522ed3ddf0e43a2f1720c83.jpg,455,300,pothole,273,188,341,257
img-137_jpg.rf.5c3cf778bb884760e276baacc8372f66.jpg,720,720,pothole,298,278,460,420
img-500_jpg.rf.5d3d23bc89581151be590a39424e1913.jpg,300,451,pothole,171,186,299,235
img-500_jpg.rf.5d3d23bc89581151be590a39424e1913.jpg,300,451,pothole,84,165,160,226
img-578_jpg.rf.5debbb9d599b351e32b855f0a443b0a1.jpg,449,300,pothole,101,60,377,259
img-119_jpg.rf.5df904c99a0e765190d9421a4bf04bc6.jpg,720,720,pothole,187,211,394,388
img-119_jpg.rf.5df904c99a0e765190d9421a4bf04bc6.jpg,720,720,pothole,143,596,301,719
img-88_jpg.rf.5f67c703ef1d55215e9362d5496fe1ec.jpg,720,720,pothole,262,313,390,485
img-212_jpg.rf.5f7dc0f25419dc8a67116ce313c83707.jpg,720,720,pothole,282,255,483,441
img-226_jpg.rf.5f9874a019437b70987ae2aa665878b7.jpg,720,720,pothole,189,324,436,490
img-223_jpg.rf.5ffeb123361acc79233a82037e058c4c.jpg,720,720,pothole,326,314,435,427
img-199_jpg.rf.6120711f954526a2c6fa1b94fd7bd4ec.jpg,720,720,pothole,244,311,426,551
img-199_jpg.rf.6120711f954526a2c6fa1b94fd7bd4ec.jpg,720,720,pothole,419,307,528,401
img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.jpg,720,720,pothole,148,292,519,488
img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.jpg,720,720,pothole,513,430,618,508
img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.jpg,720,720,pothole,512,52,719,141
img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.jpg,720,720,pothole,269,199,353,248
img-592_jpg.rf.6187cc73be9786a0826c78f03b69e072.jpg,336,300,pothole,89,153,183,199
img-592_jpg.rf.6187cc73be9786a0826c78f03b69e072.jpg,336,300,pothole,153,29,170,37
img-592_jpg.rf.6187cc73be9786a0826c78f03b69e072.jpg,336,300,pothole,122,28,141,33
img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,720,720,pothole,260,261,342,305
img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,720,720,pothole,308,312,495,368
img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,720,720,pothole,384,495,507,554
img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,720,720,pothole,469,606,583,691
img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,720,720,pothole,200,628,289,682
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,312,242,337,252
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,290,218,323,227
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,460,233,492,249
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,508,262,549,277
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,351,271,373,285
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,378,244,429,252
img-266_jpg.rf.6240ac9750b2791bd481a0cb694b4a3d.jpg,720,720,pothole,227,262,464,420
img-266_jpg.rf.6240ac9750b2791bd481a0cb694b4a3d.jpg,720,720,pothole,530,486,589,533
img-96_jpg.rf.62cddedc415c7b5c50c459bce49adcc9.jpg,720,720,pothole,256,305,381,408
img-408_jpg.rf.633d54163fde7adb41cbac7bc690b34f.jpg,450,300,pothole,213,176,288,196
img-408_jpg.rf.633d54163fde7adb41cbac7bc690b34f.jpg,450,300,pothole,270,156,297,165
img-408_jpg.rf.633d54163fde7adb41cbac7bc690b34f.jpg,450,300,pothole,115,218,257,297
img-174_jpg.rf.63afee69864babbb4a21a4b8d2eff7d9.jpg,720,720,pothole,258,370,532,503
img-3_jpg.rf.64d155e488ceaac83020a728ca1f70d1.jpg,720,720,pothole,272,263,496,467
img-321_jpg.rf.663ad0ed3ef90b48f212d451aa82aba9.jpg,300,300,pothole,0,111,253,251
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,335,113,380,136
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,60,122,226,225
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,267,174,299,186
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,311,235,341,250
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,296,254,314,264
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,206,78,220,86
img-315_jpg.rf.654c8e0f66209d380f063ed5bf9d5187.jpg,450,300,pothole,154,174,328,257
img-315_jpg.rf.654c8e0f66209d380f063ed5bf9d5187.jpg,450,300,pothole,13,193,56,219
img-315_jpg.rf.654c8e0f66209d380f063ed5bf9d5187.jpg,450,300,pothole,376,123,442,138
img-315_jpg.rf.654c8e0f66209d380f063ed5bf9d5187.jpg,450,300,pothole,232,129,256,139
img-315_jpg.rf.654c8e0f66209d380f063ed5bf9d5187.jpg,450,300,pothole,366,208,410,225
img-236_jpg.rf.67dcb4e2f648c09a7c1bdc4e41fcb7ad.jpg,720,720,pothole,246,230,409,349
img-236_jpg.rf.67dcb4e2f648c09a7c1bdc4e41fcb7ad.jpg,720,720,pothole,23,135,138,210
img-236_jpg.rf.67dcb4e2f648c09a7c1bdc4e41fcb7ad.jpg,720,720,pothole,277,422,498,618
img-17_jpg.rf.66c2a0fce4e0de3bf1d6d6c6101b1d2e.jpg,720,720,pothole,123,312,415,506
img-17_jpg.rf.66c2a0fce4e0de3bf1d6d6c6101b1d2e.jpg,720,720,pothole,521,238,674,357
img-478_jpg.rf.688b1641adf5ef0b085c25eb561c127f.jpg,427,300,pothole,110,155,327,278
img-478_jpg.rf.688b1641adf5ef0b085c25eb561c127f.jpg,427,300,pothole,332,150,397,168
img-479_jpg.rf.68af46ff65675c6673f7ab2b3ffffef5.jpg,720,280,pothole,191,78,503,202
img-290_jpg.rf.6942266560522f82066038b541027d9d.jpg,533,300,pothole,0,153,532,299
img-306_jpg.rf.67a9eb5c5890617d59e58e98a0a86d69.jpg,533,300,pothole,84,111,321,270
img-306_jpg.rf.67a9eb5c5890617d59e58e98a0a86d69.jpg,533,300,pothole,417,157,532,275
img-608_jpg.rf.6a019b85298c5fdcc6d1cc1377eb42a0.jpg,300,357,pothole,15,175,256,356
img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,71,143,116,153
img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,140,77,176,86
img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,181,82,233,94
img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,181,127,247,147
img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,200,156,264,181
img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,67,78,115,85
img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,133,57,146,65
img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,93,225,282,391
img-131_jpg.rf.6bc87513d54494e92b56968b81d290b5.jpg,720,720,pothole,270,382,373,470
img-381_jpg.rf.69479c9b59804c60e3e0c7c2269d3712.jpg,300,400,pothole,56,125,253,308
img-498_jpg.rf.6cf9993e84ae2765ea83ad49216e51ca.jpg,453,300,pothole,15,210,126,247
img-498_jpg.rf.6cf9993e84ae2765ea83ad49216e51ca.jpg,453,300,pothole,204,170,247,191
img-498_jpg.rf.6cf9993e84ae2765ea83ad49216e51ca.jpg,453,300,pothole,238,150,276,164
img-498_jpg.rf.6cf9993e84ae2765ea83ad49216e51ca.jpg,453,300,pothole,284,115,330,130
img-498_jpg.rf.6cf9993e84ae2765ea83ad49216e51ca.jpg,453,300,pothole,322,97,358,106
img-502_jpg.rf.6ca14a2dbbdbef79d541c9b3cd39f110.jpg,450,300,pothole,85,52,147,72
img-502_jpg.rf.6ca14a2dbbdbef79d541c9b3cd39f110.jpg,450,300,pothole,41,62,88,86
img-502_jpg.rf.6ca14a2dbbdbef79d541c9b3cd39f110.jpg,450,300,pothole,0,100,58,121
img-502_jpg.rf.6ca14a2dbbdbef79d541c9b3cd39f110.jpg,450,300,pothole,13,116,161,152
img-502_jpg.rf.6ca14a2dbbdbef79d541c9b3cd39f110.jpg,450,300,pothole,269,149,449,194
img-502_jpg.rf.6ca14a2dbbdbef79d541c9b3cd39f110.jpg,450,300,pothole,18,171,301,299
img-128_jpg.rf.6d1435fcdbcb19d4ff22f1d865026470.jpg,720,720,pothole,268,202,436,398
img-482_jpg.rf.6d284950634fb53dcaffdf5bc57777b2.jpg,571,300,pothole,231,75,292,88
